Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
19,1,2.1655,0.0214,0.0003,0.113,0.1327,12.3835,0,   NaN,0.0,12.3989,0.0026,5,5,CSminus1,VCC,178
20,1,2.1655,0.5905,0.0082,3.293,2.6457,11.9771,1,1.4755,0.5715,12.2648,0.5715,5,5,CSplus1,VCC,178
21,1,2.2155,0.0416,0.0001,0.0378,0.3064,11.9485,1,2.0355,0.0406,12.0075,0.0406,5,5,CSplus1,VCC,178
22,1,2.0955,0.0102,0.0004,0.1406,0.0782,11.8949,0,   NaN,0.0,11.9876,0.0012,5,5,CSminus1,VCC,178
23,2,2.1355,0.1183,0.0015,0.5985,0.3428,11.5892,1,1.8955,0.031,11.6279,0.04,5,5,CSplus1,VCC,178
24,0,   NaN,0.0,0.0003,0.1299,0.0742,11.3278,0,   NaN,0.0,11.3788,0.001,5,5,CSminus1,VCC,178
25,2,2.3055,0.1463,0.0004,0.1535,3.2805,11.1385,5,1.8155,0.6221,11.18,0.3678,5,5,CSplusUS1,VCC,178
26,2,0.6155,0.0632,0.0006,0.2319,0.2115,12.3618,0,   NaN,0.0,12.761,0.0024,5,5,CSplus1,VCC,178
27,0,   NaN,0.0,0.0002,0.0744,0.0498,12.085,0,   NaN,0.0,12.102,0.0006,5,5,CSminus1,VCC,178
28,1,2.5645,0.0198,0.0004,0.1748,0.1601,11.7,0,   NaN,0.0,11.7193,0.0038,5,5,CSplus1,VCC,178
29,1,2.0845,0.0402,0.0006,0.2581,0.1791,11.3991,0,   NaN,0.0,11.436,0.0143,5,5,CSplus1,VCC,178
30,0,   NaN,0.0,0.0,0.0069,0.034,11.1928,0,   NaN,0.0,11.2045,0.0019,5,5,CSminus1,VCC,178
1,3,2.4605,1.5866,0.0227,9.0848,3.7569,12.0957,1,4.1505,2.6569,12.7255,1.472,5,5,CSplusUS1,VCC,63
2,2,2.4505,0.0334,0.0005,0.2113,0.1543,14.0362,0,   NaN,0.0,14.4425,0.0,5,5,CSminus1,VCC,63
3,2,2.4805,0.1839,0.0038,1.5287,0.9389,13.8104,1,2.0605,0.821,13.8694,0.2118,5,5,CSplus1,VCC,63
4,3,2.3005,0.3563,0.0047,1.8997,1.7502,14.0665,4,1.8305,2.7138,14.2443,0.4245,5,5,CSplusUS1,VCC,63
5,1,2.4605,0.0198,0.0,0.0,0.1945,14.7836,0,   NaN,0.0,14.9949,0.0,5,5,CSminus1,VCC,63
6,2,2.3805,1.0713,0.0157,6.2773,3.8543,14.6101,1,1.7005,0.8306,15.2254,0.8289,5,5,CSplus1,VCC,63
7,2,2.3105,1.2482,0.0137,5.4687,3.1892,14.7302,1,1.6305,1.3735,14.9809,0.7457,5,5,CSplus1,VCC,63
8,1,2.2505,0.3818,0.0058,2.3324,1.8115,14.7431,1,1.9005,0.2516,15.0951,0.2516,5,5,CSminus1,VCC,63
9,3,1.9105,1.2524,0.0186,7.4392,3.7344,14.6711,2,3.7005,1.6808,15.1904,1.1451,5,5,CSplusUS1,VCC,63
10,0,   NaN,0.0,0.0,0.0,0.1407,14.9538,0,   NaN,0.0,15.252,0.0,5,5,CSminus1,VCC,63
11,3,2.0905,0.6836,0.0091,3.6207,2.9615,15.4243,2,1.5705,0.7233,15.8537,0.671,5,5,CSplusUS1,VCC,63
12,2,2.4905,0.4828,0.0071,2.8513,2.346,15.4891,1,2.0305,0.3738,15.7628,0.3738,5,5,CSplus1,VCC,63
13,1,2.3305,0.1264,0.0016,0.659,0.7173,15.1653,1,2.0705,0.041,15.3408,0.043,5,5,CSminus1,VCC,63
14,2,2.2105,1.1694,0.0157,6.2857,2.8922,15.0521,1,1.6305,1.6011,15.4414,0.872,5,5,CSplus1,VCC,63
15,3,2.5605,0.8891,0.0126,5.0399,2.9353,15.2821,1,1.9905,1.2162,15.5995,0.6082,5,5,CSminus1,VCC,63
16,1,2.2805,0.6399,0.0112,4.4654,2.535,15.1627,0,   NaN,0.0,15.6014,0.5629,5,5,CSminus1,VCC,63
17,1,2.8305,0.1206,0.0068,2.7267,2.2349,15.0086,2,2.2605,1.1099,15.1039,0.32,5,5,CSplus1,VCC,63
18,3,3.1905,0.534,0.0075,2.9908,2.2684,14.9742,3,2.3405,2.1901,15.0738,0.4288,5,5,CSplusUS1,VCC,63
19,2,0.6805,0.0624,0.0009,0.3434,0.25,15.1456,0,   NaN,0.0,15.4298,0.0,5,5,CSminus1,VCC,63
20,0,   NaN,0.0,0.0036,1.4268,2.6389,14.9014,1,3.4405,0.6587,14.9286,0.0983,5,5,CSplus1,VCC,63
21,2,2.2005,1.0958,0.0134,5.3584,2.7623,14.7792,1,1.7505,1.0913,14.9838,0.7471,5,5,CSplus1,VCC,63
22,0,   NaN,0.0,0.0001,0.0559,0.1411,14.7352,0,   NaN,0.0,14.8022,0.0,5,5,CSminus1,VCC,63
23,3,2.5205,0.7298,0.0093,3.7097,2.676,14.4493,1,1.8605,1.3543,14.5451,0.4729,5,5,CSplus1,VCC,63
24,3,2.1505,0.417,0.0063,2.536,2.7719,14.6355,3,1.7805,2.3636,14.7649,0.3285,5,5,CSplusUS1,VCC,63
25,1,3.8805,0.0192,0.0004,0.1707,0.3197,15.0114,0,   NaN,0.0,15.2398,0.0006,5,5,CSminus1,VCC,63
26,2,2.5405,0.7965,0.0113,4.5358,2.3187,14.6717,1,1.7905,0.732,14.8955,0.682,5,5,CSplus1,VCC,63
27,2,3.1405,0.0357,0.0011,0.4365,0.3615,14.5394,1,4.4005,0.1198,14.6934,0.0027,5,5,CSminus1,VCC,63
28,3,2.4705,0.8488,0.0133,5.3163,2.3351,14.5484,1,1.6405,1.6296,14.8016,0.8068,5,5,CSplus1,VCC,63
29,2,2.5905,0.3858,0.0077,3.0889,1.7134,14.6862,1,1.9405,0.6779,14.9282,0.36,5,5,CSplus1,VCC,63
30,0,   NaN,0.0,0.0003,0.1127,0.1004,14.5004,0,   NaN,0.0,14.597,0.0001,5,5,CSminus1,VCC,63
1,2,0.9075,2.5694,0.0317,12.6923,6.2544,8.064,1,3.9375,0.1786,10.0565,2.0802,5,5,CSplusUS1,VCC,124
2,2,1.8775,0.6878,0.0079,3.1617,2.852,9.6683,1,1.1575,0.5968,10.3789,0.5968,5,5,CSminus1,VCC,124
3,2,2.1885,0.2389,0.0029,1.1423,0.8037,9.5798,1,1.7185,0.0667,9.9219,0.0672,5,5,CSplus1,VCC,124
4,2,1.9775,0.8497,0.0098,3.9209,3.2156,9.1044,2,1.1375,0.9605,9.6779,0.761,5,5,CSplusUS1,VCC,124
5,1,2.3975,0.1524,0.0012,0.4662,0.6789,8.9895,1,1.8975,0.1006,9.214,0.1008,5,5,CSminus1,VCC,124
6,2,2.3775,0.0996,0.0011,0.4297,0.3055,8.5636,1,1.9275,0.0369,8.6348,0.0405,5,5,CSplus1,VCC,124
7,1,2.3975,0.1803,0.002,0.7825,0.6452,8.41,1,1.7675,0.1042,8.6591,0.1042,5,5,CSplus1,VCC,124
8,1,2.5375,0.6053,0.0081,3.2539,2.4637,8.306,2,1.5075,1.5589,8.6183,0.605,5,5,CSminus1,VCC,124
9,3,2.8375,0.1631,0.0013,0.5249,0.7148,8.2978,3,2.8075,2.6833,8.4158,0.267,5,5,CSplusUS1,VCC,124
10,3,0.5875,0.2101,0.0022,0.8722,0.3779,8.379,1,1.8275,0.0165,8.652,0.0165,5,5,CSminus1,VCC,124
11,2,2.3375,0.0698,0.0009,0.3752,0.5458,7.9863,2,3.5375,3.1763,8.0845,0.268,5,5,CSplusUS1,VCC,124
12,2,2.2175,0.4713,0.0043,1.7083,1.2923,8.409,2,1.5675,0.3201,8.8063,0.2392,5,5,CSplus1,VCC,124
13,1,2.4475,0.086,0.0008,0.3249,0.3781,8.1192,1,1.8875,0.0571,8.1759,0.058,5,5,CSminus1,VCC,124
14,2,2.5475,0.5136,0.0049,1.9766,1.2775,7.8839,2,1.6475,0.3893,8.0523,0.3531,5,5,CSplus1,VCC,124
15,1,2.4075,0.5754,0.0066,2.6438,2.3023,7.8433,1,1.5075,0.5908,8.1536,0.5908,5,5,CSminus1,VCC,124
16,1,2.4875,0.0716,0.0005,0.2186,0.3629,7.8231,1,1.7675,0.0737,7.8634,0.0765,5,5,CSminus1,VCC,124
17,2,2.2875,0.3463,0.0038,1.5193,0.8094,7.8124,2,1.6775,0.4964,7.934,0.3142,5,5,CSplus1,VCC,124
18,2,2.4175,0.1367,0.0008,0.3127,0.5228,7.794,2,1.8075,0.3898,7.859,0.2544,5,5,CSplusUS1,VCC,124
19,1,1.9475,2.0313,0.0246,9.8587,7.5431,8.4491,2,0.5875,2.0607,9.8046,2.0389,5,5,CSminus1,VCC,124
20,2,2.0275,0.1953,0.0021,0.8242,0.7558,8.3703,1,2.8375,0.1529,8.4559,0.1687,5,5,CSplus1,VCC,124
21,1,2.4975,0.1442,0.0011,0.46,0.6512,8.3546,1,1.7675,0.125,8.4817,0.125,5,5,CSplus1,VCC,124
22,2,2.2275,0.8364,0.0072,2.8621,1.8461,8.2758,2,1.4975,0.7344,8.4822,0.5963,5,5,CSminus1,VCC,124
23,1,2.3475,0.0441,0.0001,0.0209,0.2488,8.2122,1,1.8875,0.0406,8.2511,0.0406,5,5,CSplus1,VCC,124
24,2,2.3375,0.0938,0.0003,0.1391,0.4338,8.0469,2,1.7775,0.3344,8.115,0.2545,5,5,CSplusUS1,VCC,124
25,1,1.1975,0.0295,0.0003,0.1328,0.1222,8.254,0,   NaN,0.0,8.5213,0.0,5,5,CSminus1,VCC,124
26,1,2.5575,0.108,0.0015,0.6008,0.3458,7.953,2,2.0075,0.061,8.0146,0.061,5,5,CSplus1,VCC,124
27,1,2.2275,0.2571,0.0028,1.1244,1.1254,7.8512,1,1.4975,0.256,8.0142,0.256,5,5,CSminus1,VCC,124
28,1,2.4575,0.455,0.0058,2.333,1.4769,7.7442,1,1.4575,0.4565,7.9712,0.4565,5,5,CSplus1,VCC,124
29,1,2.4065,0.1439,0.002,0.8149,0.6399,7.7145,2,1.7065,0.3142,7.7942,0.1419,5,5,CSplus1,VCC,124
30,2,2.2865,0.4598,0.0047,1.882,1.2201,7.6782,2,1.3065,0.412,7.8148,0.4083,5,5,CSminus1,VCC,124
1,1,2.2205,2.3278,0.0244,9.7414,6.8696,13.7501,3,1.3705,2.8363,14.7687,2.8304,5,5,CSplusUS1,VPTSD,21
2,2,1.7505,1.5194,0.0198,7.9025,4.6177,17.1132,1,1.5305,1.4429,18.4644,1.1565,5,5,CSminus1,VPTSD,21
3,2,1.6105,2.3375,0.0258,10.3228,5.2705,16.3147,1,1.3205,1.3642,17.7309,1.3642,5,5,CSplus1,VPTSD,21
4,3,1.7405,1.3826,0.0155,6.2087,4.1367,16.2411,3,1.4005,1.0514,17.4024,1.0185,5,5,CSplusUS1,VPTSD,21
5,2,1.6305,1.2703,0.0138,5.5049,4.0351,16.5677,1,1.3405,0.7254,17.5491,0.7254,5,5,CSminus1,VPTSD,21
6,1,2.0405,1.2415,0.0144,5.757,2.9276,15.9044,1,1.1005,0.6971,17.0012,0.6971,5,5,CSplus1,VPTSD,21
7,2,1.8105,2.2387,0.0242,9.6846,4.2646,15.766,1,1.2405,1.8654,16.6183,1.7716,5,5,CSplus1,VPTSD,21
8,1,1.6505,0.9731,0.0103,4.107,3.6604,15.4647,1,1.2805,0.7314,16.2029,0.7314,5,5,CSminus1,VPTSD,21
9,4,0.9805,2.4881,0.0281,11.2372,4.6889,15.4462,1,3.7205,2.2308,16.5032,2.4815,5,5,CSplusUS1,VPTSD,21
10,2,1.4905,1.0214,0.0112,4.4883,2.4955,16.3589,0,   NaN,0.0,17.3164,0.4337,5,5,CSminus1,VPTSD,21
11,3,1.6515,2.0739,0.023,9.1999,4.4698,16.2938,4,1.1815,3.0162,17.0801,1.6435,5,5,CSplusUS1,VPTSD,21
12,1,1.7415,0.8616,0.0093,3.729,3.8519,15.9264,1,1.4115,0.6629,16.6138,0.6629,5,5,CSplus1,VPTSD,21
13,1,1.6015,0.5061,0.0044,1.7705,2.3761,15.2197,1,1.1315,0.4112,15.5575,0.4112,5,5,CSminus1,VPTSD,21
14,1,1.7415,0.4715,0.0069,2.7787,2.5277,14.7208,2,0.9715,0.965,15.0813,0.3378,5,5,CSplus1,VPTSD,21
15,2,1.7415,0.4238,0.0044,1.7598,1.7725,14.6023,1,1.4215,0.3312,14.9103,0.3312,5,5,CSminus1,VPTSD,21
16,1,1.6715,0.5141,0.0054,2.1675,2.2413,14.4219,1,1.2415,0.3903,14.8388,0.3903,5,5,CSminus1,VPTSD,21
17,2,1.7815,2.0201,0.0235,9.4029,3.9613,14.3294,1,1.0915,1.9116,15.0979,1.8269,5,5,CSplus1,VPTSD,21
18,3,2.0515,2.0511,0.0225,8.9859,5.3274,14.4691,2,1.2215,3.8458,15.0695,1.8115,5,5,CSplusUS1,VPTSD,21
19,1,1.6615,0.3964,0.0043,1.7142,1.9209,15.0521,1,1.4715,0.1463,15.7575,0.1463,5,5,CSminus1,VPTSD,21
20,2,1.8315,0.8032,0.0096,3.8597,1.9742,14.7753,2,1.4415,0.8458,15.1639,0.5229,5,5,CSplus1,VPTSD,21
21,2,1.7415,1.0971,0.012,4.8011,2.8937,14.5219,1,1.2515,0.9108,15.0041,0.9108,5,5,CSplus1,VPTSD,21
22,1,1.6615,0.1969,0.0016,0.649,0.9424,14.2539,1,1.3715,0.1041,14.5145,0.1041,5,5,CSminus1,VPTSD,21
23,2,1.8215,0.8598,0.011,4.4103,2.579,14.2751,1,1.3515,0.9432,14.6846,0.7632,5,5,CSplus1,VPTSD,21
24,4,0.5915,0.8955,0.011,4.3979,2.9066,14.1818,3,0.5015,3.442,14.532,0.8646,5,5,CSplusUS1,VPTSD,21
25,2,1.1315,0.6531,0.0068,2.7304,2.0493,14.4318,1,0.7715,0.1817,15.4279,0.1817,5,5,CSminus1,VPTSD,21
26,2,1.7415,1.0628,0.0109,4.3549,2.3503,14.2004,1,1.2515,0.7946,14.5572,0.7247,5,5,CSplus1,VPTSD,21
27,1,1.6615,0.1587,0.0016,0.6339,0.6274,13.9053,1,1.3015,0.0776,14.0556,0.0776,5,5,CSminus1,VPTSD,21
28,2,1.9315,0.952,0.0103,4.1383,2.2704,13.5401,1,1.3515,0.8043,13.9192,0.8043,5,5,CSplus1,VPTSD,21
29,2,1.8415,1.5458,0.0163,6.5001,2.9522,13.4897,1,0.7915,1.3801,13.9564,1.1916,5,5,CSplus1,VPTSD,21
30,1,1.7615,0.2697,0.0026,1.0553,1.3454,13.5234,1,1.3715,0.2491,13.6983,0.2501,5,5,CSminus1,VPTSD,21
1,3,2.4565,3.6515,0.0323,12.9256,8.7341,15.1013,3,1.5265,3.5079,16.3643,3.4318,5,5,CSplusUS1,HC,19
2,2,1.7675,3.6832,0.0342,13.6962,5.4749,18.0161,0,   NaN,0.0,19.8162,3.0713,5,5,CSminus1,HC,19
3,1,2.0075,1.1965,0.0137,5.4792,3.0947,18.1861,1,1.6675,0.9751,19.0229,0.9751,5,5,CSplus1,HC,19
4,3,1.7475,1.4372,0.0136,5.4333,4.68,18.2272,2,1.2575,1.2586,19.3036,1.1029,5,5,CSplusUS1,HC,19
5,2,1.9575,2.1927,0.0209,8.3516,6.8127,18.5882,1,0.7975,1.8039,19.7989,1.8039,5,5,CSminus1,HC,19
6,2,1.8575,2.4359,0.0223,8.9022,5.2517,18.5675,2,1.3975,1.6846,19.6166,1.6657,5,5,CSplus1,HC,19
7,1,1.7865,1.5485,0.0137,5.4869,5.6693,18.3532,0,   NaN,0.0,19.3043,1.5301,5,5,CSplus1,HC,19
8,1,1.9575,0.1109,0.0009,0.3615,0.5226,18.1097,1,1.6875,0.0857,18.1743,0.0857,5,5,CSminus1,HC,19
9,2,1.8975,0.4535,0.0037,1.4691,1.6584,17.7658,2,1.5075,0.5962,18.0772,0.4401,5,5,CSplusUS1,HC,19
10,1,1.8675,0.1438,0.0014,0.5406,0.5747,17.8654,1,1.7075,0.0548,18.0453,0.0548,5,5,CSminus1,HC,19
11,3,2.8175,0.8706,0.0077,3.0618,2.9924,17.5687,3,1.8675,3.2387,17.7876,0.7649,5,5,CSplusUS1,HC,19
12,4,0.6775,1.1035,0.0089,3.5768,1.9459,18.1498,2,1.9975,0.0993,18.8408,0.3228,5,5,CSplus1,HC,19
13,2,1.9975,0.9381,0.0087,3.4908,2.792,17.8716,1,1.4275,0.7793,18.3418,0.7793,5,5,CSminus1,HC,19
14,2,1.8975,2.4533,0.0207,8.2991,4.2975,17.9403,2,0.7975,1.8623,18.9156,1.6334,5,5,CSplus1,HC,19
15,2,1.9975,1.5993,0.0146,5.8486,3.4939,17.9825,1,1.3975,1.2495,18.5747,1.2489,5,5,CSminus1,HC,19
16,1,2.0575,0.8026,0.0086,3.434,2.2046,17.8413,1,0.8175,0.7602,18.323,0.7602,5,5,CSminus1,HC,19
17,1,2.1775,0.5176,0.005,2.0074,1.9101,17.6966,1,1.7675,0.4372,18.0265,0.4372,5,5,CSplus1,HC,19
18,3,0.6575,0.3384,0.0026,1.0454,1.4732,17.4925,2,1.0375,0.5233,17.6624,0.3813,5,5,CSplusUS1,HC,19
19,1,1.8965,0.6935,0.008,3.1813,2.3109,17.7492,1,1.6365,0.3865,18.6629,0.3865,5,5,CSminus1,HC,19
20,1,1.9475,1.2607,0.0128,5.1233,4.6843,18.0007,1,1.6575,0.8353,19.2941,0.8353,5,5,CSplus1,HC,19
21,1,2.0375,1.4913,0.0131,5.2267,5.3284,18.1308,1,1.4675,1.4363,18.9871,1.4363,5,5,CSplus1,HC,19
22,1,1.9975,0.5488,0.0045,1.8154,2.124,18.0735,1,1.5075,0.5435,18.361,0.5435,5,5,CSminus1,HC,19
23,1,2.0375,0.9805,0.009,3.5936,3.6651,17.9953,1,1.5975,0.9104,18.5967,0.9104,5,5,CSplus1,HC,19
24,2,2.1475,0.8274,0.0066,2.6224,2.9396,17.9378,2,1.6275,1.041,18.3618,0.9289,5,5,CSplusUS1,HC,19
25,1,2.2975,0.1117,0.001,0.3837,0.4045,18.0057,1,2.0575,0.0505,18.102,0.0513,5,5,CSminus1,HC,19
26,2,2.0675,0.874,0.0081,3.2302,1.9868,17.6976,1,1.6175,0.6128,18.0468,0.6326,5,5,CSplus1,HC,19
27,3,2.2675,0.1553,0.0014,0.5689,0.4389,17.601,1,1.8775,0.0778,17.6876,0.081,5,5,CSminus1,HC,19
28,2,2.3675,0.4124,0.0039,1.5722,0.9593,17.4112,1,1.4375,0.2979,17.6764,0.2979,5,5,CSplus1,HC,19
29,2,1.9175,0.4366,0.0036,1.4312,0.7341,17.3688,2,1.3075,0.2897,17.511,0.2296,5,5,CSplus1,HC,19
30,1,2.1375,0.7461,0.0069,2.7505,2.5578,17.3287,1,1.6075,0.6975,17.7626,0.7008,5,5,CSminus1,HC,19
1,3,2.8745,0.1631,0.0015,0.6161,0.4792,5.3775,1,4.0445,0.2576,5.4389,0.3123,5,5,CSplusUS1,VCC,10
2,2,2.2705,0.1242,0.0013,0.5345,0.3101,5.9344,1,1.6705,0.1478,6.0164,0.1613,5,5,CSminus1,VCC,10
3,0,   NaN,0.0,0.0003,0.1079,0.0748,6.0783,1,1.7905,0.0237,6.091,0.0319,5,5,CSplus1,VCC,10
4,0,   NaN,0.0,0.0003,0.1082,0.1209,5.9925,0,   NaN,0.0,6.0159,0.0988,5,5,CSplusUS1,VCC,10
5,0,   NaN,0.0,0.0,0.0046,0.0215,5.9006,0,   NaN,0.0,5.9066,0.0071,5,5,CSminus1,VCC,10
6,0,   NaN,0.0,0.0001,0.0415,0.0212,5.7856,0,   NaN,0.0,5.792,0.0068,5,5,CSplus1,VCC,10
7,0,   NaN,0.0,0.0001,0.0266,0.0198,5.6616,0,   NaN,0.0,5.6693,0.0071,5,5,CSplus1,VCC,10
8,0,   NaN,0.0,0.0001,0.0297,0.0261,5.5378,0,   NaN,0.0,5.5445,0.0067,5,5,CSminus1,VCC,10
9,0,   NaN,0.0,0.0004,0.1497,0.1054,5.3948,0,   NaN,0.0,5.4282,0.1076,5,5,CSplusUS1,VCC,10
10,0,   NaN,0.0,0.0,0.0,0.017,5.3204,0,   NaN,0.0,5.3262,0.0058,5,5,CSminus1,VCC,10
11,0,   NaN,0.0,0.0004,0.1571,0.1225,5.1904,0,   NaN,0.0,5.2275,0.1182,5,5,CSplusUS1,VCC,10
12,0,   NaN,0.0,0.0,0.0078,0.0211,5.1329,0,   NaN,0.0,5.1363,0.0069,5,5,CSplus1,VCC,10
13,0,   NaN,0.0,0.0003,0.1249,0.0601,5.0273,0,   NaN,0.0,5.0605,0.0065,5,5,CSminus1,VCC,10
14,0,   NaN,0.0,0.0,0.0002,0.0178,4.9853,0,   NaN,0.0,4.9861,0.0062,5,5,CSplus1,VCC,10
15,0,   NaN,0.0,0.0001,0.0322,0.0273,4.9175,0,   NaN,0.0,4.9267,0.006,5,5,CSminus1,VCC,10
16,0,   NaN,0.0,0.0001,0.0261,0.025,4.8617,0,   NaN,0.0,4.8683,0.0056,5,5,CSminus1,VCC,10
17,0,   NaN,0.0,0.0001,0.0397,0.0315,4.8076,0,   NaN,0.0,4.8132,0.0056,5,5,CSplus1,VCC,10
18,1,3.1845,0.0138,0.0005,0.218,0.1936,4.7123,1,3.2745,0.0154,4.7647,0.1509,5,5,CSplusUS1,VCC,10
19,0,   NaN,0.0,0.0001,0.0422,0.0303,4.7158,0,   NaN,0.0,4.7304,0.0066,5,5,CSminus1,VCC,10
20,0,   NaN,0.0,0.0001,0.0305,0.0185,4.6878,0,   NaN,0.0,4.6944,0.0059,5,5,CSplus1,VCC,10
21,0,   NaN,0.0,0.0001,0.0278,0.0237,4.6539,0,   NaN,0.0,4.6599,0.0069,5,5,CSplus1,VCC,10
22,0,   NaN,0.0,0.0,0.0139,0.0179,4.6237,0,   NaN,0.0,4.6289,0.0065,5,5,CSminus1,VCC,10
23,0,   NaN,0.0,0.0,0.0195,0.0157,4.5911,0,   NaN,0.0,4.595,0.0057,5,5,CSplus1,VCC,10
24,3,1.9695,0.0408,0.0007,0.2679,0.1993,4.5001,1,3.2895,0.0205,4.565,0.1682,5,5,CSplusUS1,VCC,10
25,0,   NaN,0.0,0.0,0.009,0.0189,4.5247,0,   NaN,0.0,4.5385,0.0057,5,5,CSminus1,VCC,10
26,0,   NaN,0.0,0.0001,0.0286,0.0216,4.5087,0,   NaN,0.0,4.5135,0.007,5,5,CSplus1,VCC,10
27,0,   NaN,0.0,0.0001,0.0472,0.0307,4.4826,0,   NaN,0.0,4.4914,0.0124,5,5,CSminus1,VCC,10
28,0,   NaN,0.0,0.0001,0.0407,0.0299,4.4603,0,   NaN,0.0,4.4724,0.0113,5,5,CSplus1,VCC,10
29,0,   NaN,0.0,0.0,0.0115,0.015,4.4504,0,   NaN,0.0,4.4519,0.0066,5,5,CSplus1,VCC,10
30,0,   NaN,0.0,0.0001,0.0226,0.0271,4.4324,0,   NaN,0.0,4.4355,0.007,5,5,CSminus1,VCC,10
1,1,2.0365,3.044,0.029,11.5845,6.8921,23.1555,1,1.3565,1.6144,26.3483,1.6144,5,5,CSplusUS1,HC,158
2,0,   NaN,0.0,0.006,2.4147,6.3238,25.277,1,3.8965,2.207,25.3656,0.3653,5,5,CSplus1,HC,158
3,1,1.8665,0.2938,0.004,1.6001,2.0996,24.5694,2,1.5165,2.4636,24.8587,0.1209,5,5,CSminus1,HC,158
4,2,1.5765,0.0237,0.0006,0.2528,0.5752,24.1979,0,   NaN,0.0,24.3123,0.0,5,5,CSplusUS1,HC,158
5,4,0.7265,0.1556,0.0011,0.4386,0.2009,23.8179,0,   NaN,0.0,24.0361,0.0,5,5,CSminus1,HC,158
6,1,2.7565,0.6786,0.0068,2.7348,1.8623,23.6428,1,1.9465,1.5851,23.9217,0.772,5,5,CSplus1,HC,158
7,1,2.2965,0.4268,0.0049,1.9615,2.3325,23.6824,2,1.3665,1.3743,23.9805,0.3249,5,5,CSplusUS1,HC,158
8,3,1.8565,1.1767,0.0065,2.59,2.7754,23.5095,2,1.6565,0.7246,24.0101,0.4747,5,5,CSminus1,HC,158
9,1,1.8765,0.4201,0.0047,1.8724,2.6526,23.2391,2,1.6665,5.9128,23.7495,0.2186,5,5,CSplus1,HC,158
10,2,2.2765,0.0362,0.0003,0.1355,0.0774,24.2263,0,   NaN,0.0,24.3261,0.0026,5,5,CSminus1,HC,158
11,1,0.8365,0.1013,0.0006,0.2491,0.9895,24.0927,2,0.6365,5.2341,24.1898,0.0468,5,5,CSplusUS1,HC,158
12,3,1.4565,0.4316,0.0027,1.0738,0.3505,24.5795,1,4.1965,0.0114,24.958,0.0045,5,5,CSplus1,HC,158
13,3,1.2865,0.0838,0.0006,0.2558,0.1183,24.2059,0,   NaN,0.0,24.2717,0.0,5,5,CSminus1,HC,158
14,3,1.6665,0.2793,0.0023,0.9078,0.2947,23.5067,0,   NaN,0.0,23.7657,0.0,5,5,CSplus1,HC,158
15,1,2.9465,0.0101,0.0,0.0063,0.0987,23.0016,0,   NaN,0.0,23.0232,0.0,5,5,CSminus1,HC,158
16,2,0.9065,0.053,0.0004,0.1643,0.1036,22.4676,0,   NaN,0.0,22.5326,0.0,5,5,CSplus1,HC,158
17,0,   NaN,0.0,0.0007,0.2691,0.3469,22.0184,1,3.8765,0.9726,22.0666,0.0336,5,5,CSplusUS1,HC,158
18,2,0.5465,0.3909,0.0021,0.8221,1.8429,22.1249,1,4.2365,6.8002,22.5871,0.0995,5,5,CSminus1,HC,158
19,4,1.4265,0.3479,0.0027,1.0617,0.3063,23.963,0,   NaN,0.0,24.3155,0.0005,5,5,CSminus1,HC,158
20,1,2.1465,0.1247,0.0042,1.6827,2.2,24.1396,2,2.1065,1.9736,24.4728,0.1782,5,5,CSplus1,HC,158
21,2,1.2465,0.0322,0.0023,0.902,3.8097,24.6498,1,4.0865,3.5265,24.7513,0.0769,5,5,CSplus1,HC,158
22,2,2.1955,0.0912,0.0012,0.477,0.3537,24.6792,0,   NaN,0.0,24.888,0.0033,5,5,CSminus1,HC,158
23,1,1.5955,0.0444,0.0005,0.1968,0.2609,24.2628,1,4.4755,0.1107,24.2878,0.0009,5,5,CSplus1,HC,158
24,2,0.5855,0.0406,0.0003,0.1086,0.712,23.9396,0,   NaN,0.0,24.0137,0.0,5,5,CSminus1,HC,158
25,3,0.5055,1.0956,0.0084,3.372,3.4692,23.8272,4,0.5155,1.5411,24.6014,0.3905,5,5,CSplusUS1,HC,158
26,3,1.3255,0.3063,0.0019,0.7725,0.4361,24.4069,0,   NaN,0.0,24.8166,0.0481,5,5,CSplus1,HC,158
27,1,2.1355,0.7091,0.0077,3.0742,3.5352,23.9071,1,2.1555,0.1061,25.2068,0.4805,5,5,CSminus1,HC,158
28,3,1.3455,0.0978,0.0007,0.2952,0.1256,23.8415,0,   NaN,0.0,23.9576,0.0,5,5,CSplus1,HC,158
29,2,1.2655,0.1239,0.0014,0.5788,0.258,23.145,0,   NaN,0.0,23.242,0.0,5,5,CSplus1,HC,158
30,2,2.6655,0.028,0.0003,0.1375,0.0653,22.5789,0,   NaN,0.0,22.6557,0.0,5,5,CSminus1,HC,158
1,3,2.3305,0.5104,0.0063,2.5026,1.7138,8.9227,2,1.6005,2.1117,9.0598,0.5534,5,5,CSplusUS1,VCC,83
2,3,1.6905,0.4878,0.0059,2.3575,1.4528,10.6969,1,1.0205,0.609,11.0981,0.4295,5,5,CSminus1,VCC,83
3,2,1.6405,0.4568,0.0051,2.0463,1.3172,11.2311,1,4.3305,0.1745,11.5011,0.3353,5,5,CSplus1,VCC,83
