Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
68,2,1.6525,1.0738,0.0087,3.475,1.9681,13.9552,2,1.2225,0.8954,14.2989,0.7703,5,5,CSplus2,VPTSD,87
69,2,1.9325,1.4035,0.0108,4.3398,2.7251,14.0568,2,1.4925,1.1974,14.4094,1.0306,5,5,CSminus2,VPTSD,87
31,2,2.3705,1.4153,0.0177,7.0932,4.6416,8.0767,1,1.2305,1.3925,8.7515,1.3925,5,5,CSminusUS2,VPTSD,204
32,2,1.9005,0.4145,0.0049,1.9489,1.1933,8.48,1,1.5705,0.3263,8.7734,0.3263,5,5,CSplus2,VPTSD,204
33,2,1.9205,1.2027,0.0133,5.3016,2.7283,8.4452,1,1.3105,1.0164,8.8444,0.9073,5,5,CSminus2,VPTSD,204
34,1,1.7705,0.4442,0.0051,2.0408,2.1984,8.571,1,1.3105,0.4467,8.8267,0.4467,5,5,CSplus2,VPTSD,204
35,1,2.0505,1.1415,0.014,5.607,4.9199,8.6117,2,0.5205,1.0434,9.6397,0.9945,5,5,CSminusUS2,VPTSD,204
36,1,1.9095,0.3984,0.0046,1.8394,2.1685,8.8209,1,1.5295,0.4119,9.0484,0.4119,5,5,CSminus2,VPTSD,204
37,2,1.8695,0.4346,0.0028,1.1229,1.8171,8.6661,2,1.5695,0.3739,8.735,0.0794,5,5,CSplus2,VPTSD,204
38,3,1.9095,1.0087,0.0104,4.175,2.0069,8.5087,1,1.4395,0.8319,8.7851,0.7068,5,5,CSminus2,VPTSD,204
39,2,1.9995,0.7585,0.0069,2.7671,2.3228,8.5116,1,1.6695,0.6842,8.671,0.4091,5,5,CSminus2,VPTSD,204
40,2,1.7195,0.4351,0.0038,1.524,1.3584,8.5446,2,1.3295,0.3674,8.6461,0.1684,5,5,CSplus2,VPTSD,204
41,2,1.8395,0.9204,0.0106,4.2449,2.9231,8.4409,1,1.3295,0.939,8.685,0.7129,5,5,CSminus2,VPTSD,204
42,1,1.8985,1.1466,0.0145,5.8116,4.8516,8.6392,2,0.5685,1.1671,9.4232,1.1449,5,5,CSminusUS2,VPTSD,204
43,1,1.7185,0.1296,0.0007,0.2722,0.9413,8.7823,1,1.4385,0.1139,8.8751,0.1139,5,5,CSplus2,VPTSD,204
44,1,2.2385,1.088,0.0142,5.674,3.7886,8.4031,2,0.5985,1.05,8.9894,1.0384,5,5,CSminusUS2,VPTSD,204
45,2,2.0385,0.092,0.0017,0.6735,0.51,8.4665,1,4.4385,0.073,8.7199,0.0002,5,5,CSminus2,VPTSD,204
46,1,4.2385,0.135,0.0012,0.4887,0.7666,8.4371,1,3.8385,0.1169,8.4425,0.0467,5,5,CSplus2,VPTSD,204
47,1,3.7085,0.0343,0.0004,0.1737,0.1759,8.2736,1,3.4785,0.0186,8.2885,0.0174,5,5,CSplus2,VPTSD,204
48,1,3.7775,0.1321,0.0016,0.6484,0.687,8.1233,1,3.3375,0.1144,8.143,0.0919,5,5,CSminus2,VPTSD,204
49,0,   NaN,0.0,0.0001,0.0372,0.1307,8.0227,1,4.4875,0.047,8.0351,0.0003,5,5,CSplus2,VPTSD,204
50,1,2.2375,0.8059,0.0107,4.2749,2.9813,7.8803,2,0.6275,0.8367,8.3343,0.8188,5,5,CSminusUS2,VPTSD,204
51,1,1.9675,0.1055,0.0018,0.7175,0.7256,8.2619,2,1.6375,0.3228,8.3781,0.1058,5,5,CSminus2,VPTSD,204
52,1,1.9275,0.0195,0.0002,0.0813,0.1495,8.2713,0,   NaN,0.0,8.3033,0.0054,5,5,CSplus2,VPTSD,204
53,2,1.6075,0.0653,0.0008,0.3033,0.2602,8.1311,1,1.1575,0.0338,8.1695,0.0338,5,5,CSminus2,VPTSD,204
54,1,3.9075,0.0439,0.0005,0.2033,0.2885,8.0379,1,3.5575,0.0344,8.052,0.0285,5,5,CSminus2,VPTSD,204
55,1,4.4165,0.1596,0.0009,0.3742,0.7869,7.9386,1,3.8465,0.1564,7.9476,0.0346,5,5,CSplus2,VPTSD,204
56,2,2.2165,1.1071,0.0147,5.8747,3.9995,7.8492,3,0.5565,1.1155,8.5175,1.1097,5,5,CSminusUS2,VPTSD,204
57,2,0.9965,0.0267,0.0004,0.1483,0.1052,8.2327,0,   NaN,0.0,8.4179,0.0,5,5,CSplus2,VPTSD,204
58,1,1.8765,0.0735,0.001,0.3914,0.4411,8.2063,1,1.6265,0.0516,8.2705,0.0516,5,5,CSminus2,VPTSD,204
59,0,   NaN,0.0,0.0,0.0,0.0299,8.1088,0,   NaN,0.0,8.1111,0.0001,5,5,CSplus2,VPTSD,204
60,1,4.0765,0.0181,0.0003,0.1225,0.1015,7.9819,0,   NaN,0.0,7.9936,0.0039,5,5,CSminus2,VPTSD,204
61,1,2.0555,0.0649,0.0013,0.5183,0.4724,7.9362,2,1.7755,0.2433,7.9882,0.069,5,5,CSminus2,VPTSD,204
62,0,   NaN,0.0,0.0,0.0,0.0277,7.962,0,   NaN,0.0,7.9755,0.0,5,5,CSplus2,VPTSD,204
63,1,1.8155,0.3251,0.0042,1.6875,1.5614,7.9033,1,1.0755,0.338,8.0833,0.338,5,5,CSplus2,VPTSD,204
64,2,2.4055,0.9388,0.0122,4.8879,3.2714,7.9754,1,1.3155,0.8707,8.475,0.8707,5,5,CSminusUS2,VPTSD,204
65,3,2.1255,0.0469,0.0009,0.35,0.1453,8.1702,0,   NaN,0.0,8.3762,0.0,5,5,CSplus2,VPTSD,204
66,0,   NaN,0.0,0.0001,0.0396,0.0521,8.1476,0,   NaN,0.0,8.1565,0.0,5,5,CSminus2,VPTSD,204
67,0,   NaN,0.0,0.0,0.0162,0.0888,8.0766,0,   NaN,0.0,8.1094,0.0031,5,5,CSminus2,VPTSD,204
68,0,   NaN,0.0,0.0001,0.0329,0.0462,7.9979,0,   NaN,0.0,8.0066,0.0002,5,5,CSplus2,VPTSD,204
69,0,   NaN,0.0,0.0001,0.032,0.0457,7.8915,0,   NaN,0.0,7.8963,0.0004,5,5,CSminus2,VPTSD,204
31,1,3.8235,0.0399,0.0004,0.1502,0.9959,12.3003,2,3.1735,0.7149,12.3364,0.0486,5,5,CSminusUS2,VPTSD,85
32,0,   NaN,0.0,0.0001,0.0297,0.1674,12.59,1,4.3835,0.0286,12.6448,0.0004,5,5,CSplus2,VPTSD,85
33,1,3.4235,0.0531,0.0006,0.246,0.2014,12.4758,1,2.9735,0.0478,12.505,0.027,5,5,CSminus2,VPTSD,85
34,0,   NaN,0.0,0.0001,0.0218,0.0772,12.3898,1,4.4835,0.0111,12.3954,0.0003,5,5,CSminusUS2,VPTSD,85
35,2,1.2935,0.0487,0.0004,0.158,0.9835,12.2693,2,3.0435,1.0037,12.2964,0.0538,5,5,CSplus2,VPTSD,85
36,4,1.2935,0.1204,0.0013,0.5393,0.2478,12.6104,0,   NaN,0.0,12.9106,0.0,5,5,CSminus2,VPTSD,85
37,0,   NaN,0.0,0.0,0.0177,0.0634,12.6072,0,   NaN,0.0,12.6159,0.0,5,5,CSplus2,VPTSD,85
38,0,   NaN,0.0,0.0002,0.0686,0.0653,12.438,0,   NaN,0.0,12.4483,0.0002,5,5,CSminus2,VPTSD,85
39,1,4.4335,0.0405,0.0004,0.1455,0.2087,12.2889,1,3.9035,0.0324,12.3016,0.0064,5,5,CSminus2,VPTSD,85
40,0,   NaN,0.0,0.0,0.0032,0.0821,12.1814,0,   NaN,0.0,12.1896,0.0002,5,5,CSplus2,VPTSD,85
41,0,   NaN,0.0,0.0,0.0,0.0597,12.1251,0,   NaN,0.0,12.176,0.0017,5,5,CSminusUS2,VPTSD,85
42,2,1.3435,0.0781,0.0004,0.151,0.9711,12.3423,2,1.1435,0.5986,12.4357,0.0601,5,5,CSminus2,VPTSD,85
43,0,   NaN,0.0,0.0,0.0,0.0454,12.5918,0,   NaN,0.0,12.6367,0.0,5,5,CSplus2,VPTSD,85
44,1,3.8245,0.0293,0.0,0.0108,0.9646,12.394,2,3.1145,0.0719,12.4326,0.0517,5,5,CSminusUS2,VPTSD,85
45,1,2.2845,0.0103,0.0001,0.0486,0.0772,12.7193,0,   NaN,0.0,12.8339,0.0,5,5,CSminus2,VPTSD,85
46,0,   NaN,0.0,0.0001,0.0342,0.0496,12.6055,0,   NaN,0.0,12.6095,0.0,5,5,CSplus2,VPTSD,85
47,0,   NaN,0.0,0.0003,0.1042,0.1221,12.4284,1,4.4945,0.0214,12.4394,0.0002,5,5,CSplus2,VPTSD,85
48,1,2.7345,0.0133,0.0001,0.0558,0.0886,12.3117,0,   NaN,0.0,12.3288,0.0087,5,5,CSminus2,VPTSD,85
49,0,   NaN,0.0,0.0001,0.0428,0.047,12.207,0,   NaN,0.0,12.2281,0.0002,5,5,CSplus2,VPTSD,85
50,2,1.0845,0.0479,0.0,0.0134,0.9537,12.0696,2,3.1845,0.0595,12.1034,0.0475,5,5,CSminusUS2,VPTSD,85
51,3,0.7745,0.0641,0.0007,0.2967,0.1462,12.461,0,   NaN,0.0,12.653,0.0,5,5,CSminus2,VPTSD,85
52,0,   NaN,0.0,0.0001,0.0514,0.0778,12.3641,0,   NaN,0.0,12.3695,0.0008,5,5,CSplus2,VPTSD,85
53,0,   NaN,0.0,0.0002,0.0603,0.0553,12.2014,0,   NaN,0.0,12.2186,0.0,5,5,CSminus2,VPTSD,85
54,2,2.6945,0.041,0.0005,0.2044,0.1061,12.1921,0,   NaN,0.0,12.2674,0.0014,5,5,CSminus2,VPTSD,85
55,0,   NaN,0.0,0.0001,0.0272,0.0624,12.1199,0,   NaN,0.0,12.1211,0.0012,5,5,CSplus2,VPTSD,85
56,2,1.9845,0.2077,0.0023,0.908,1.378,12.1553,2,1.2445,0.294,12.275,0.2301,5,5,CSminusUS2,VPTSD,85
57,0,   NaN,0.0,0.0,0.0129,0.0671,12.4059,0,   NaN,0.0,12.4375,0.0,5,5,CSplus2,VPTSD,85
58,0,   NaN,0.0,0.0002,0.0652,0.0644,12.2401,0,   NaN,0.0,12.2508,0.0005,5,5,CSminus2,VPTSD,85
59,0,   NaN,0.0,0.0001,0.0263,0.053,12.1028,0,   NaN,0.0,12.1177,0.0,5,5,CSplus2,VPTSD,85
60,1,3.5445,0.0287,0.0003,0.1367,0.1255,11.9802,1,2.8345,0.018,11.9954,0.0166,5,5,CSminus2,VPTSD,85
61,1,3.1645,0.0117,0.0001,0.0458,0.0735,11.9119,0,   NaN,0.0,11.9356,0.0072,5,5,CSminusUS2,VPTSD,85
62,0,   NaN,0.0,0.0,0.0096,0.0455,11.8376,0,   NaN,0.0,11.8433,0.0002,5,5,CSplus2,VPTSD,85
63,2,3.0145,0.0539,0.0006,0.2253,0.2201,11.8071,1,2.9145,0.0866,11.845,0.0495,5,5,CSplus2,VPTSD,85
64,1,3.8145,0.0494,0.0003,0.1253,1.1008,11.7803,1,3.7545,0.538,11.8255,0.0611,5,5,CSminus2,VPTSD,85
65,2,1.6745,0.123,0.0014,0.5733,0.3227,12.407,0,   NaN,0.0,12.8518,0.0,5,5,CSminus2,VPTSD,85
66,0,   NaN,0.0,0.0001,0.036,0.0447,12.4992,0,   NaN,0.0,12.5044,0.0,5,5,CSplus2,VPTSD,85
67,2,1.6045,0.0249,0.0004,0.1402,0.0818,12.2873,0,   NaN,0.0,12.3093,0.0007,5,5,CSminus2,VPTSD,85
68,2,1.6145,0.0264,0.0004,0.1522,0.0833,12.1273,0,   NaN,0.0,12.1673,0.0004,5,5,CSplus2,VPTSD,85
69,1,0.6645,0.0171,0.0003,0.1399,0.09,12.0889,0,   NaN,0.0,12.1461,0.0002,5,5,CSminus2,VPTSD,85
31,2,0.6985,0.0897,0.0003,0.1226,1.2643,17.347,2,3.3685,0.2759,17.5239,0.1558,5,5,CSminusUS2,HC,24
32,1,3.2185,0.1132,0.0011,0.4379,0.5777,18.2647,1,3.0485,0.064,18.485,0.0668,5,5,CSplus2,HC,24
33,2,0.9085,0.0582,0.0005,0.2143,0.1724,18.0001,0,   NaN,0.0,18.0326,0.0082,5,5,CSminus2,HC,24
34,4,1.4185,0.0543,0.0007,0.2625,0.0898,18.6517,0,   NaN,0.0,18.8902,0.0,5,5,CSplus2,HC,24
35,4,1.1785,0.1474,0.0012,0.4837,1.4945,18.164,2,3.3685,0.2806,18.2891,0.1512,5,5,CSminusUS2,HC,24
36,4,0.8885,0.0569,0.0006,0.2591,0.1294,18.6348,0,   NaN,0.0,18.8324,0.0,5,5,CSminus2,HC,24
37,5,0.5885,0.1304,0.0012,0.4614,0.1699,18.1205,0,   NaN,0.0,18.2373,0.0,5,5,CSplus2,HC,24
38,2,0.9685,0.7549,0.0072,2.8987,2.8648,18.3803,1,1.8485,0.5274,19.1321,0.5274,5,5,CSminus2,HC,24
39,1,3.9985,0.0101,0.0001,0.0397,0.0524,18.4034,0,   NaN,0.0,18.4083,0.0002,5,5,CSminus2,HC,24
40,1,2.9485,0.0123,0.0004,0.1493,0.0664,18.0121,0,   NaN,0.0,18.056,0.0001,5,5,CSplus2,HC,24
41,0,   NaN,0.0,0.0001,0.0456,0.0879,17.809,0,   NaN,0.0,17.8399,0.0027,5,5,CSminus2,HC,24
42,4,0.7585,0.1312,0.001,0.3816,1.4135,17.5083,2,3.3585,0.2873,17.6147,0.1609,5,5,CSminusUS2,HC,24
43,4,0.6585,0.1508,0.0013,0.5209,0.2053,17.9085,0,   NaN,0.0,18.1347,0.0,5,5,CSplus2,HC,24
44,1,3.1785,0.0216,0.0001,0.0592,1.2867,17.7133,2,3.3785,0.2665,17.9409,0.1434,5,5,CSminusUS2,HC,24
45,2,0.8485,0.0651,0.0007,0.2804,0.2035,18.1933,0,   NaN,0.0,18.3326,0.0004,5,5,CSminus2,HC,24
46,3,1.4685,0.044,0.0005,0.209,0.0944,17.8181,0,   NaN,0.0,17.8743,0.0001,5,5,CSplus2,HC,24
47,3,1.8685,0.0538,0.0006,0.2337,0.0865,17.6211,0,   NaN,0.0,17.7053,0.0002,5,5,CSplus2,HC,24
48,2,1.9785,0.1004,0.001,0.3982,0.1799,17.5235,0,   NaN,0.0,17.7129,0.0011,5,5,CSminus2,HC,24
49,2,1.4395,1.7148,0.0148,5.91,5.0789,17.4152,1,0.6595,1.3911,18.2905,1.3911,5,5,CSplus2,HC,24
50,3,1.7485,0.1041,0.0006,0.2322,1.3582,17.7979,2,3.3685,0.2757,17.9668,0.1518,5,5,CSminusUS2,HC,24
51,2,0.6395,0.3971,0.0035,1.3927,1.4824,18.3618,1,1.2595,0.2649,18.6759,0.2649,5,5,CSminus2,HC,24
52,0,   NaN,0.0,0.0002,0.0713,0.0566,18.1096,0,   NaN,0.0,18.136,0.0,5,5,CSplus2,HC,24
53,3,2.0995,0.0558,0.0006,0.2587,0.0996,17.8273,0,   NaN,0.0,17.9586,0.0,5,5,CSminus2,HC,24
54,1,0.9685,0.0103,0.0002,0.086,0.0566,17.6642,0,   NaN,0.0,17.7039,0.0,5,5,CSminus2,HC,24
55,1,1.7495,0.3928,0.0039,1.5621,1.5815,17.488,1,1.2695,0.3859,17.7071,0.3859,5,5,CSplus2,HC,24
56,2,3.1795,0.0478,0.0003,0.1342,1.3227,17.307,2,3.3695,0.2736,17.4941,0.1483,5,5,CSminusUS2,HC,24
57,0,   NaN,0.0,0.0002,0.0682,0.0985,17.7242,0,   NaN,0.0,17.8733,0.0,5,5,CSplus2,HC,24
58,2,0.6585,0.047,0.0004,0.1622,0.1347,17.4542,0,   NaN,0.0,17.4915,0.0081,5,5,CSminus2,HC,24
59,1,3.1385,0.0157,0.0002,0.0755,0.0629,17.3484,0,   NaN,0.0,17.3857,0.0006,5,5,CSplus2,HC,24
60,1,4.4595,0.7708,0.0041,1.6518,2.949,17.2154,1,3.1295,0.7801,17.2442,0.229,5,5,CSminus2,HC,24
61,2,1.0995,0.4825,0.0043,1.7247,2.0969,17.5486,1,3.6195,0.4439,17.7278,0.281,5,5,CSminus2,HC,24
62,2,0.6295,0.1007,0.0005,0.1814,0.3808,17.521,1,4.0695,0.0666,17.5291,0.0162,5,5,CSplus2,HC,24
63,3,0.5095,0.2107,0.0021,0.825,0.5982,17.2302,1,2.2995,0.1051,17.3587,0.1051,5,5,CSplus2,HC,24
64,3,2.0495,0.4283,0.0042,1.6622,1.3211,17.3502,2,3.3895,0.2332,18.2267,0.1396,5,5,CSminusUS2,HC,24
65,3,1.3895,0.1179,0.0015,0.6145,0.2526,18.4415,0,   NaN,0.0,18.8461,0.0,5,5,CSplus2,HC,24
66,1,3.0495,0.0935,0.0009,0.3726,0.3818,18.2367,1,2.5995,0.058,18.2877,0.058,5,5,CSminus2,HC,24
67,2,1.3795,0.0318,0.0004,0.1643,0.0819,17.9518,0,   NaN,0.0,18.0102,0.0,5,5,CSminus2,HC,24
68,2,1.7595,0.5577,0.0054,2.1533,2.2548,17.711,1,1.2395,0.5068,18.0126,0.5068,5,5,CSplus2,HC,24
69,1,1.8995,0.5666,0.0065,2.5987,1.7264,17.8242,1,1.7995,0.1055,18.7616,0.1055,5,5,CSminus2,HC,24
31,3,1.7535,0.1623,0.0012,0.4825,1.1134,21.2609,2,1.4135,0.217,21.3475,0.1836,5,5,CSminusUS2,VPTSD,101
32,2,1.7835,0.2715,0.0037,1.5,1.049,21.5766,2,1.4035,0.296,21.8236,0.1705,5,5,CSplus2,VPTSD,101
33,2,1.6835,0.4398,0.0045,1.809,1.2258,21.6073,2,1.3035,0.4141,21.8072,0.2733,5,5,CSminus2,VPTSD,101
34,3,2.2035,0.3927,0.0039,1.5751,2.3197,21.5603,2,1.7635,1.1194,21.6424,0.3073,5,5,CSplus2,VPTSD,101
35,1,1.8535,0.2913,0.0028,1.1261,1.4972,21.65,1,1.5135,0.2405,21.8477,0.2405,5,5,CSminusUS2,VPTSD,101
36,2,1.6235,0.4512,0.0034,1.3735,1.3597,21.5513,2,1.3735,0.3688,21.6505,0.1658,5,5,CSminus2,VPTSD,101
37,1,1.7435,0.1524,0.0017,0.6893,0.7488,21.4864,1,1.4035,0.1289,21.5839,0.1302,5,5,CSplus2,VPTSD,101
38,2,1.8935,0.3089,0.0046,1.8229,1.0593,21.4327,1,3.3435,0.0405,21.7463,0.3026,5,5,CSminus2,VPTSD,101
39,2,1.9735,0.7344,0.0074,2.9779,1.6896,21.4706,1,1.2735,0.6381,21.7082,0.5794,5,5,CSminus2,VPTSD,101
40,3,1.9435,0.1653,0.0017,0.687,0.6026,21.4764,2,1.6635,0.1334,21.5347,0.1023,5,5,CSplus2,VPTSD,101
41,3,1.7535,0.214,0.0026,1.0493,1.902,21.4333,3,1.6235,1.0161,21.5048,0.1773,5,5,CSminus2,VPTSD,101
42,2,1.7935,0.3012,0.0024,0.9771,0.7118,21.5533,2,1.4935,0.2841,21.6358,0.1298,5,5,CSminusUS2,VPTSD,101
43,1,1.7535,0.111,0.0011,0.4275,0.5194,21.5072,1,1.3135,0.0977,21.5848,0.0989,5,5,CSplus2,VPTSD,101
44,4,2.0835,0.142,0.0011,0.4583,1.2602,21.5285,3,1.8835,0.9981,21.6036,0.1426,5,5,CSminusUS2,VPTSD,101
45,2,2.1325,0.3228,0.0039,1.575,1.0851,21.638,1,1.7625,0.47,21.7519,0.3268,5,5,CSminus2,VPTSD,101
46,2,1.8825,0.3316,0.0028,1.1158,1.2571,21.6631,2,1.8625,0.2305,21.8316,0.105,5,5,CSplus2,VPTSD,101
47,4,0.7925,0.4749,0.0047,1.868,1.1199,21.7211,3,0.7425,0.24,22.0061,0.2089,5,5,CSplus2,VPTSD,101
48,2,1.5825,0.9056,0.0077,3.073,2.118,21.734,2,1.2825,0.5617,22.1896,0.3656,5,5,CSminus2,VPTSD,101
49,3,1.5425,0.6091,0.0061,2.4409,1.5657,22.0189,2,1.2525,0.3991,22.3821,0.3965,5,5,CSplus2,VPTSD,101
50,3,3.0925,0.4472,0.004,1.6151,1.7322,22.0196,3,2.6725,0.5186,22.1073,0.3178,5,5,CSminusUS2,VPTSD,101
51,2,1.0225,0.5569,0.0059,2.3724,1.523,22.0225,2,0.8425,0.2719,22.4627,0.243,5,5,CSminus2,VPTSD,101
52,2,1.6125,0.5855,0.0055,2.2085,2.6888,21.8924,1,1.6025,0.2024,22.4469,0.2024,5,5,CSplus2,VPTSD,101
53,3,1.3725,0.5898,0.0069,2.7581,1.3165,21.9378,3,1.1725,0.5016,22.3189,0.3123,5,5,CSminus2,VPTSD,101
54,3,1.7825,0.3963,0.0042,1.681,1.1515,21.9795,1,1.5825,0.1504,22.3087,0.159,5,5,CSminus2,VPTSD,101
55,6,0.9225,0.359,0.0033,1.3167,0.8365,21.8476,1,2.1425,0.0231,22.2435,0.0312,5,5,CSplus2,VPTSD,101
56,3,1.3225,0.5085,0.0068,2.7386,1.8853,21.4879,4,2.4725,0.7395,22.0332,0.1511,5,5,CSminusUS2,VPTSD,101
57,4,0.7725,0.8883,0.0103,4.1172,2.5001,21.5651,5,0.7225,0.5644,22.3385,0.4438,5,5,CSplus2,VPTSD,101
31,3,1.7165,1.2994,0.0109,4.3455,4.7268,13.954,2,1.3565,1.2333,14.8872,0.9672,5,5,CSminusUS2,HC,100
32,1,1.7165,1.7733,0.0167,6.6801,5.3837,14.2967,1,1.3265,1.6596,15.3284,1.6596,5,5,CSplus2,HC,100
33,1,2.0165,1.5061,0.0135,5.4192,5.3587,14.1071,1,1.5465,1.3938,15.0171,1.3938,5,5,CSminus2,HC,100
34,2,1.9165,1.6569,0.0117,4.6943,3.879,13.9796,2,1.5265,1.45,14.3691,0.901,5,5,CSplus2,HC,100
35,2,1.9765,3.7915,0.0348,13.9045,6.4225,13.8337,3,1.3465,3.4573,15.2248,3.3715,5,5,CSminusUS2,HC,100
36,1,2.2065,0.8745,0.0061,2.4488,4.0527,14.1695,1,1.8465,0.8412,14.6368,0.8412,5,5,CSminus2,HC,100
37,2,1.6865,2.2735,0.0149,5.9747,4.8199,13.5845,2,1.2365,2.0117,14.0458,1.1296,5,5,CSplus2,HC,100
38,2,1.8865,2.6753,0.0217,8.6913,5.1762,13.9436,2,1.4865,2.5559,14.9142,1.8702,5,5,CSminus2,HC,100
39,1,2.1565,1.6722,0.0193,7.7343,5.2334,13.8629,2,1.5665,2.1976,14.7159,1.6477,5,5,CSminus2,HC,100
40,2,1.9065,2.1201,0.0177,7.0794,5.068,14.0163,2,1.5565,1.7419,14.6669,1.7227,5,5,CSplus2,HC,100
41,3,0.6565,4.1652,0.0366,14.6576,7.7951,14.0637,1,3.1465,1.2986,15.8224,3.2608,5,5,CSminus2,HC,100
42,4,1.9865,4.8399,0.0389,15.5638,7.1256,14.0707,4,1.4365,5.1444,15.6226,3.6709,5,5,CSminusUS2,HC,100
43,3,0.9865,0.8077,0.0068,2.7011,3.103,13.8609,1,1.7865,0.4808,14.4714,0.4808,5,5,CSplus2,HC,100
44,3,1.9865,1.0756,0.0092,3.6674,3.7683,13.3075,2,1.6065,1.2237,13.9352,1.0004,5,5,CSminusUS2,HC,100
45,2,1.9865,1.6376,0.0124,4.9564,3.6752,13.8621,2,1.6065,1.163,14.3479,0.8001,5,5,CSminus2,HC,100
46,2,1.8765,1.9278,0.0164,6.5603,3.7166,13.3661,1,1.4365,1.6528,14.025,1.6528,5,5,CSplus2,HC,100
47,2,1.8065,1.4258,0.012,4.785,3.8925,13.5168,1,1.4365,0.9948,14.2157,0.9948,5,5,CSplus2,HC,100
48,3,2.0865,3.3485,0.0282,11.274,4.9147,13.3463,1,1.4265,3.4319,14.3632,2.6908,5,5,CSminus2,HC,100
49,2,1.8165,1.6027,0.0137,5.4846,4.5338,14.0269,2,1.6165,1.9877,14.6063,1.1524,5,5,CSplus2,HC,100
50,2,2.0465,3.2535,0.0286,11.4583,7.1219,14.2611,5,1.6265,4.157,15.761,2.3968,5,5,CSminusUS2,HC,100
51,2,2.0665,0.7224,0.0061,2.4248,2.9534,13.8268,1,1.7665,0.5123,14.2566,0.5123,5,5,CSminus2,HC,100
52,2,1.9465,1.3283,0.0161,6.4358,3.6583,13.0924,2,0.7765,1.7393,13.7467,1.246,5,5,CSplus2,HC,100
53,1,1.8365,0.9211,0.0115,4.5854,3.43,13.2487,2,1.3565,1.3764,13.7865,0.9355,5,5,CSminus2,HC,100
54,2,1.8665,3.1536,0.0265,10.5854,6.0334,13.3545,1,1.1365,2.6768,14.3037,2.5543,5,5,CSminus2,HC,100
55,2,2.3165,0.7451,0.0056,2.2248,1.7262,13.4386,2,1.9665,0.4063,13.6617,0.3579,5,5,CSplus2,HC,100
56,2,2.6165,3.1104,0.0265,10.5976,7.134,13.1883,3,1.5265,5.4853,13.9698,2.7431,5,5,CSminusUS2,HC,100
57,2,3.1065,0.0415,0.0002,0.0955,0.1183,13.6987,0,   NaN,0.0,13.7482,0.0,5,5,CSplus2,HC,100
58,2,1.9165,1.3568,0.0108,4.3274,2.4616,12.6927,2,1.4465,1.0732,13.0834,0.9557,5,5,CSminus2,HC,100
59,3,1.9465,2.0571,0.0124,4.978,3.7145,12.8531,1,1.6465,1.648,13.276,1.0976,5,5,CSplus2,HC,100
60,2,2.6865,2.8004,0.0224,8.9446,5.9282,13.015,1,1.6765,2.4569,13.6176,2.2131,5,5,CSminus2,HC,100
61,2,2.1765,3.6263,0.0277,11.0763,5.9617,13.149,1,1.6565,3.0339,14.1444,2.6775,5,5,CSminus2,HC,100
62,3,1.9165,1.4025,0.0095,3.7998,3.4494,13.8283,1,3.1365,1.0284,14.1474,0.809,5,5,CSplus2,HC,100
63,3,1.6765,3.0611,0.0198,7.9266,5.6669,13.5971,2,1.3165,2.1449,14.6059,1.2624,5,5,CSplus2,HC,100
64,2,1.8065,3.3635,0.0304,12.1774,7.0356,13.5601,3,1.2165,5.087,14.7244,2.7195,5,5,CSminusUS2,HC,100
65,1,1.9965,0.2001,0.0021,0.8437,0.7211,13.4074,1,2.0165,0.013,13.7485,0.013,5,5,CSplus2,HC,100
66,2,1.9565,0.8903,0.0074,2.9619,3.0369,12.6057,1,1.5165,0.8048,13.0373,0.8048,5,5,CSminus2,HC,100
67,1,1.9065,0.7309,0.0067,2.6989,2.9268,12.541,1,1.3965,0.731,12.923,0.731,5,5,CSminus2,HC,100
68,2,2.3165,1.4223,0.0118,4.7373,3.3966,12.5334,1,1.9465,1.3142,12.8709,1.2577,5,5,CSplus2,HC,100
69,1,2.9665,1.4966,0.0172,6.8624,6.2406,12.6546,1,2.3365,2.7745,13.1449,1.6125,5,5,CSminus2,HC,100
31,2,1.9805,0.1815,0.0013,0.5261,1.0229,11.1023,2,1.5505,0.3419,11.1855,0.2816,5,5,CSminusUS2,VCC,132
32,1,1.8005,0.2045,0.0021,0.8309,0.7347,11.4089,1,1.3305,0.1689,11.5794,0.1689,5,5,CSplus2,VCC,132
33,2,2.1505,0.531,0.0055,2.2008,1.5681,11.384,1,1.6405,0.4811,11.6002,0.4815,5,5,CSminus2,VCC,132
34,3,2.6505,0.603,0.0063,2.5354,1.9525,11.6024,2,1.6605,1.5164,11.8309,0.6448,5,5,CSminusUS2,VCC,132
35,4,1.7605,0.2284,0.0021,0.8431,0.5667,11.7759,1,1.5905,0.1464,11.8748,0.1468,5,5,CSplus2,VCC,132
36,1,3.1805,0.5128,0.0053,2.114,1.395,11.5906,1,1.7405,0.5165,11.7826,0.5165,5,5,CSminus2,VCC,132
37,3,1.9005,0.331,0.0033,1.3063,1.2714,11.7408,1,1.5505,0.2402,11.9818,0.2402,5,5,CSplus2,VCC,132
38,1,2.2305,0.2957,0.0028,1.1127,1.2558,11.5844,1,1.9505,0.2653,11.7296,0.2655,5,5,CSminus2,VCC,132
